base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
CJ,34.176155,34.17559,34.932438,34.93188,34.93244,34.93218,34.93244,34.93218,34.932446,34.932182,34.932446,34.932182,-0.4388151888341544,-22.249924326765196,-0.4388244663382595,-16.978080738916262,-0.426396748768473,-17.52749303776683,-0.42640591133004935,-15.818476190476186,-0.42639671592775047,-15.793242676518885,-0.4264009852216749,-15.582951543513962,-0.42639671592775047,-15.03013228243022,-0.4264009852216749,-14.846780870279147,-0.426396617405583,-14.26753770114943,-0.4264009523809525,-14.267734778325122,-0.426396617405583,-14.26753770114943,-0.4264009523809525,-14.264353218390804
CX,22.616758,22.616209,24.235916,24.23534,24.941326,24.94105,25.715187,27.561445,34.932446,34.932182,34.932446,34.932182,-0.6286246633825944,-22.87854899014779,-0.6286336781609196,-17.606714417077182,-0.6020375041050903,-18.129530541871922,-0.6020469622331691,-16.420523152709354,-0.5904544170771757,-16.383697093596062,-0.5904589490968801,-16.17341049261084,-0.5777473399014779,-15.607879622331698,-0.5474311165845649,-15.394211986863713,-0.426396617405583,-14.693934318555014,-0.4264009523809525,-14.694135730706074,-0.426396617405583,-14.693934318555014,-0.4264009523809525,-14.690754170771756
AL,0.0,27.87079,0.0,29.333063,25.583094,28.159988,34.09169,34.091427,25.583094,27.271677,25.583094,27.271666,-1.0,-23.87854899014779,-0.5423515599343186,-18.1490659770115,-1.0,-19.129530541871922,-0.5183405090311988,-16.93886366174055,-0.579916354679803,-16.963613448275865,-0.5376028243021347,-16.711013316912975,-0.4402021346469623,-16.04808175697866,-0.44020645320197044,-15.834418440065683,-0.579916354679803,-15.273850673234817,-0.5521892118226602,-15.246324942528735,-0.579916354679803,-15.273850673234817,-0.5521893924466339,-15.24294356321839
AM,11.059765,20.442625,12.806899,20.970491,25.582981,27.271679,25.583094,27.271637,34.09169,34.091427,34.09169,34.091427,-0.8183946633825945,-24.696943653530386,-0.6643247126436782,-18.81339068965518,-0.789706091954023,-19.919236633825946,-0.6556569622331693,-17.59452062397372,-0.579918210180624,-17.543531658456487,-0.5521891789819376,-17.263202495894912,-0.579916354679803,-16.627998111658464,-0.5521898686371101,-16.386608308702794,-0.4402021346469623,-15.71405280788178,-0.44020645320197044,-15.686531395730706,-0.4402021346469623,-15.71405280788178,-0.44020645320197044,-15.68315001642036
AU,10.968325,19.931248,24.740856,24.740269,34.09169,34.091427,25.583029,27.271658,34.09169,34.091427,34.09169,34.091427,-0.8198961412151068,-25.516839794745493,-0.6727217077175699,-19.48611239737275,-0.5937462068965518,-20.512982840722497,-0.5937558456486044,-18.188276469622327,-0.4402021346469623,-17.98373379310345,-0.44020645320197044,-17.703408949096882,-0.5799174220032842,-17.207915533661748,-0.5521895238095238,-16.938797832512318,-0.4402021346469623,-16.15425494252874,-0.44020645320197044,-16.126737848932677,-0.4402021346469623,-16.15425494252874,-0.44020645320197044,-16.12335646962233
BT,34.09169,34.091187,34.09169,34.091187,34.09169,34.091427,34.09169,34.091427,34.09169,34.091427,34.09169,34.091427,-0.4402021346469623,-25.957041929392457,-0.44021039408867,-19.92632279146142,-0.4402021346469623,-20.95318497536946,-0.44021039408867,-18.628486863710997,-0.4402021346469623,-18.423935927750414,-0.44020645320197044,-18.143615402298853,-0.4402021346469623,-17.64811766830871,-0.44020645320197044,-17.379004285714288,-0.4402021346469623,-16.594457077175704,-0.44020645320197044,-16.566944302134647,-0.4402021346469623,-16.594457077175704,-0.44020645320197044,-16.5635629228243
CP,0.0,20.44611,24.813217,24.812624,25.582937,27.271664,24.813175,28.15996,24.81324,24.812963,24.81324,24.812986,-1.0,-26.957041929392457,-0.664267487684729,-20.59059027914615,-0.592558013136289,-21.54574298850575,-0.5925677504105091,-19.221054614121506,-0.579918932676519,-19.003854860426934,-0.5521894252873564,-18.69580482758621,-0.5925587027914614,-18.24067637110017,-0.5376032840722497,-17.91660756978654,-0.5925576354679803,-17.187014712643684,-0.592562183908046,-17.159506486042694,-0.5925576354679803,-17.187014712643684,-0.5925618062397374,-17.156124729064036
CW,34.09169,34.091187,34.09169,34.091187,34.09169,34.091427,34.09169,34.091427,34.09169,34.091427,34.09169,34.091427,-0.4402021346469623,-27.39724406403942,-0.44021039408867,-21.03080067323482,-0.4402021346469623,-21.985945123152714,-0.44021039408867,-19.661265008210176,-0.4402021346469623,-19.444056995073897,-0.44020645320197044,-19.13601128078818,-0.4402021346469623,-18.680878505747135,-0.44020645320197044,-18.35681402298851,-0.4402021346469623,-17.627216847290647,-0.44020645320197044,-17.599712939244665,-0.4402021346469623,-17.627216847290647,-0.44020645320197044,-17.596331182266006
CF,10.8994,26.614693,12.2252655,27.501627,24.61452,24.614246,24.614433,27.20403,25.381016,26.435911,25.381016,26.435934,-0.8210279146141215,-28.21827197865354,-0.5629771264367817,-21.5937777996716,-0.799256724137931,-22.785201847290644,-0.5484133497536946,-20.20967835796387,-0.5958206896551724,-20.03987768472907,-0.5958251888341544,-19.731836469622333,-0.595822118226601,-19.276700623973735,-0.5533,-18.91011402298851,-0.5832345484400657,-18.21045139573071,-0.5659127914614122,-18.165625730706076,-0.5832345484400657,-18.21045139573071,-0.5659124137931034,-18.16224359605911
DA,22.515,22.514448,23.91629,23.915722,24.614433,24.614159,25.380941,26.435934,24.61452,24.614246,24.61452,26.43594,-0.6302955665024631,-28.848567545156005,-0.6303046305418719,-22.22408243021347,-0.6072858784893267,-23.392487725779972,-0.6072952052545156,-20.816973563218387,-0.595822118226601,-20.63569980295567,-0.595826617405583,-20.327663087027915,-0.5832357799671594,-19.859936403940893,-0.5659124137931034,-19.476026436781613,-0.5958206896551724,-18.806272085385885,-0.5958251888341544,-18.76145091954023,-0.5958206896551724,-18.806272085385885,-0.565912315270936,-18.728155911330045
AN,0.0,20.391161,0.0,20.626709,24.413605,24.413319,24.413557,27.160397,24.413624,24.41334,24.413624,24.413363,-1.0,-29.848567545156005,-0.6651697701149426,-22.889252200328414,-1.0,-24.392487725779972,-0.661301986863711,-21.4782755500821,-0.5991197865353037,-21.234819589490975,-0.5991244827586207,-20.926787569786537,-0.5991205747126438,-20.459056978653535,-0.5540164696223316,-20.030042906403946,-0.5991194745484402,-19.405391559934326,-0.5991241379310345,-19.360575057471266,-0.5991194745484402,-19.405391559934326,-0.5991237602627257,-19.32727967159277
BI,22.4661,22.465586,23.190773,23.190203,23.795387,23.795126,24.413605,24.413319,24.41361,24.413326,24.41361,24.41334,-0.6310985221674877,-30.479666067323492,-0.6311069622331691,-23.520359162561583,-0.6191991297208539,-25.011686855500827,-0.6192084893267653,-22.097484039408865,-0.6092711494252873,-21.84409073891626,-0.6092754351395732,-21.53606300492611,-0.5991197865353037,-21.05817676518884,-0.5991244827586207,-20.629167389162568,-0.5991197044334976,-20.004511264367824,-0.599124367816092,-19.959699425287358,-0.5991197044334976,-20.004511264367824,-0.5991241379310345,-19.926403809523805
CI,0.0,26.59387,0.0,27.21516,24.413597,24.413313,24.413597,26.367277,24.413624,24.41334,24.413624,24.41334,-1.0,-31.479666067323492,-0.5633190476190477,-24.08367821018063,-1.0,-26.011686855500827,-0.5531172413793104,-22.650601280788177,-0.5991199178981939,-22.443210656814454,-0.5991245812807882,-22.135187586206897,-0.5991199178981939,-21.657296683087033,-0.5670397865353038,-21.19620717569787,-0.5991194745484402,-20.603630738916266,-0.5991241379310345,-20.558823563218393,-0.5991194745484402,-20.603630738916266,-0.5991241379310345,-20.52552794745484
CQ,0.0,19.90562,24.413605,24.41302,23.795362,23.795101,12.701715,19.715223,24.413624,24.41334,24.413624,24.413363,-1.0,-32.47966606732349,-0.6731425287356322,-24.75682073891626,-0.5991197865353037,-26.61080664203613,-0.5991293924466338,-23.24973067323481,-0.6092715599343186,-23.05248221674877,-0.6092758456486043,-22.7444634318555,-0.7914332512315271,-22.44872993431856,-0.6762689162561576,-21.87247609195403,-0.5991194745484402,-21.202750213464707,-0.5991241379310345,-21.15794770114943,-0.5991194745484402,-21.202750213464707,-0.5991237602627257,-21.124651707717565
CY,22.4661,22.465586,23.190773,23.190203,23.795393,23.79513,24.413647,24.413363,24.413624,24.41334,24.413624,24.413326,-0.6310985221674877,-33.110764589490984,-0.6311069622331691,-25.38792770114943,-0.6191991297208539,-27.230005771756986,-0.6192084893267653,-23.868939162561578,-0.6092710509031198,-23.661753267651893,-0.6092753694581281,-23.35373880131363,-0.5991190968801314,-23.04784903119869,-0.5991237602627257,-22.471599852216755,-0.5991194745484402,-21.80186968801315,-0.5991241379310345,-21.757071839080464,-0.5991194745484402,-21.80186968801315,-0.599124367816092,-21.723776075533657
AV,0.0,19.202261,23.597265,23.596691,12.64242,19.508757,12.602745,18.817677,23.597305,23.59703,23.597305,23.597021,-1.0,-34.110764589490984,-0.6846919376026273,-26.072619638752055,-0.6125243842364533,-27.84253015599344,-0.6125338095238095,-24.48147297208539,-0.7924068965517241,-24.454160164203618,-0.6796591625615763,-24.033397963875206,-0.7930583743842365,-23.84090740558293,-0.6910069458128079,-23.162606798029564,-0.6125237274220033,-22.414393415435153,-0.6125282430213465,-22.36960008210181,-0.6125237274220033,-22.414393415435153,-0.6125283908045978,-22.336304466338255
BO,0.0,17.609571,0.0,19.004704,12.602694,18.817654,12.602694,18.817654,23.070992,23.070726,23.070992,23.070742,-1.0,-35.110764589490984,-0.7108444827586207,-26.783464121510676,-1.0,-28.84253015599344,-0.687935894909688,-25.169408866995077,-0.7930592118226601,-25.247219376026276,-0.6910073234811165,-24.724405287356323,-0.7930592118226601,-24.633966617405587,-0.6910073234811165,-23.85361412151068,-0.6211659770114942,-23.035559392446647,-0.6211703448275863,-22.990770426929398,-0.6211659770114942,-23.035559392446647,-0.6211700821018064,-22.95747454844006
BV,22.350767,22.350216,23.597265,23.596691,23.597242,23.596968,23.597254,23.59698,23.597305,23.59703,23.597305,23.597021,-0.6329923316912972,-35.74375692118228,-0.6330013793103448,-27.41646550082102,-0.6125243842364533,-29.455054540229895,-0.6125338095238095,-25.781942676518888,-0.6125247619047619,-25.859744137931038,-0.6125292610837438,-25.336934548440066,-0.612524564860427,-25.246491182266013,-0.6125290640394089,-24.46614318555009,-0.6125237274220033,-23.64808311986865,-0.6125282430213465,-23.603298669950746,-0.6125237274220033,-23.64808311986865,-0.6125283908045978,-23.57000293924466
BX,22.350767,22.350216,23.597265,23.596691,23.597265,23.59699,23.597261,23.596987,23.597282,23.597008,23.597282,23.59703,-0.6329923316912972,-36.37674925287358,-0.6330013793103448,-28.049466880131362,-0.6125243842364533,-30.06757892446635,-0.6125338095238095,-26.3944764860427,-0.6125243842364533,-26.472268522167493,-0.6125288998357964,-25.949463448275864,-0.6125244499178982,-25.85901563218391,-0.6125289490968802,-25.078672134646972,-0.6125241050903121,-24.260607224958964,-0.6125286042692939,-24.21582727422004,-0.6125241050903121,-24.260607224958964,-0.6125282430213465,-24.182531182266008
CG,0.0,26.573046,0.0,26.377674,12.64242,19.508806,23.597265,26.323042,23.597296,23.597021,23.597296,23.597008,-1.0,-37.37674925287358,-0.5636609852216748,-28.613127865353036,-1.0,-31.06757892446635,-0.566869064039409,-26.961345550082108,-0.7924068965517241,-27.264675418719218,-0.6796583579638752,-26.629121806239738,-0.6125243842364533,-26.471540016420366,-0.5677661412151067,-25.646438275862078,-0.6125238752052545,-24.87313110016422,-0.6125283908045978,-24.828355665024638,-0.6125238752052545,-24.87313110016422,-0.6125286042692939,-24.7950597865353
BM,10.832713,18.32696,12.543278,18.652882,12.543278,18.620262,22.878746,22.87848,22.878777,22.87851,22.878777,22.87851,-0.8221229392446634,-38.198872192118245,-0.6990646962233169,-29.312192561576353,-0.7940348440065681,-31.861613768472917,-0.6937129392446634,-27.65505848932677,-0.7940348440065681,-28.058710262725786,-0.6942485714285715,-27.323370377668308,-0.6243227257799672,-27.095862742200335,-0.6243270935960592,-26.270765369458136,-0.6243222167487685,-25.49745331691299,-0.6243266009852217,-25.45268226600986,-0.6243222167487685,-25.49745331691299,-0.6243266009852217,-25.41938638752052
CK,22.30498,22.304455,22.878767,22.8782,22.878775,22.878506,22.878775,22.878506,22.87876,22.878492,22.87876,22.878506,-0.633744170771757,-38.83261636289,-0.6337527914614122,-29.945945353037764,-0.624322380952381,-32.4859361494253,-0.6243316912972086,-28.279390180623977,-0.6243222495894909,-28.683032512315275,-0.6243266666666667,-27.947697044334973,-0.6243222495894909,-27.720184991789825,-0.6243266666666667,-26.8950920361248,-0.6243224958949097,-26.121775812807897,-0.6243268965517241,-26.077009162561584,-0.6243224958949097,-26.121775812807897,-0.6243266666666667,-26.043713054187187
CS,0.0,18.839828,12.047408,18.745554,12.543398,19.431559,22.878777,22.87851,12.543328,18.620283,12.543328,18.620304,-1.0,-39.83261636289,-0.6906432183908047,-30.636588571428568,-0.8021772085385878,-33.28811335796389,-0.6921912315270936,-28.97158141215107,-0.7940328735632185,-29.477065385878493,-0.6809267816091954,-28.628623825944167,-0.6243222167487685,-28.344507208538595,-0.6243266009852217,-27.51941863711002,-0.7940340229885057,-26.915809835796402,-0.6942482266009853,-26.77125738916257,-0.7940340229885057,-26.915809835796402,-0.694247881773399,-26.737960935960587
DB,10.78373,13.1317005,11.960586,13.259013,12.543278,18.647116,22.878777,22.87851,12.543398,18.620302,12.543398,22.87851,-0.8229272577996717,-40.65554362068967,-0.7843727339901478,-31.420961305418714,-0.8036028571428572,-34.09171621510674,-0.7822822167487685,-29.75386362889984,-0.7940348440065681,-30.27110022988506,-0.6938076190476191,-29.322431444991786,-0.6243222167487685,-28.968829425287364,-0.6243266009852217,-28.143745238095242,-0.7940328735632185,-27.70984270935962,-0.6942479146141216,-27.46550530377669,-0.7940328735632185,-27.70984270935962,-0.6243266009852217,-27.362287536945807
AO,0.0,13.118688,0.0,13.894547,12.445786,17.8797,12.445692,18.57377,22.228909,22.228645,22.228909,22.228645,-1.0,-41.65554362068967,-0.7845864039408867,-32.2055477093596,-1.0,-35.09171621510674,-0.7718465188834154,-30.525710147783254,-0.795635697865353,-31.066735927750415,-0.7064088669950739,-30.02884031198686,-0.7956372413793104,-29.764466666666674,-0.6950119868637111,-28.838757224958954,-0.6349932840722496,-28.344835993431868,-0.6349976190476191,-28.10050292282431,-0.6349932840722496,-28.344835993431868,-0.6349976190476191,-27.997285155993428
BJ,22.228909,22.228378,22.228909,22.228378,22.228909,22.228645,22.228909,22.228645,22.228909,22.228645,22.228909,22.228645,-0.6349932840722496,-42.29053690476192,-0.6350020032840723,-32.84054971264367,-0.6349932840722496,-35.726709499178995,-0.6350020032840723,-31.160712151067326,-0.6349932840722496,-31.701729211822663,-0.6349976190476191,-30.66383793103448,-0.6349932840722496,-30.399459950738922,-0.6349976190476191,-29.473754844006574,-0.6349932840722496,-28.979829277504116,-0.6349976190476191,-28.735500541871932,-0.6349932840722496,-28.979829277504116,-0.6349976190476191,-28.63228277504105
CZ,22.228909,22.228378,22.228909,22.228378,22.228909,22.228645,22.228909,22.228645,22.228909,22.228645,22.228909,22.228645,-0.6349932840722496,-42.92553018883417,-0.6350020032840723,-33.47555171592774,-0.6349932840722496,-36.361702783251246,-0.6350020032840723,-31.795714154351398,-0.6349932840722496,-32.33672249589491,-0.6349976190476191,-31.2988355500821,-0.6349932840722496,-31.03445323481117,-0.6349976190476191,-30.108752463054195,-0.6349932840722496,-29.614822561576364,-0.6349976190476191,-29.370498160919553,-0.6349932840722496,-29.614822561576364,-0.6349976190476191,-29.26728039408867
AZ,0.0,18.79915,0.0,18.66782,0.0,13.619213,0.0,17.83267,12.349414,17.229618,12.349414,17.229645,-1.0,-43.92553018883417,-0.6913111658456487,-34.16686288177339,-1.0,-37.361702783251246,-0.6934676518883416,-32.48918180623974,-1.0,-33.33672249589491,-0.7763676026272578,-32.075203152709356,-1.0,-32.03445323481117,-0.7071811165845648,-30.81593357963876,-0.7972181609195403,-30.412040722495906,-0.717083448275862,-30.087581609195414,-0.7972181609195403,-30.412040722495906,-0.7170830049261083,-29.98436339901478
BY,10.641005,12.490044,11.458382,13.173029,12.349334,17.229645,12.349365,17.229635,11.859199,12.8778305,11.859199,12.877812,-0.825270853858785,-44.750801042692956,-0.7949089655172414,-34.961771847290635,-0.8118492282430214,-38.173552011494266,-0.783694105090312,-33.272875911330054,-0.7972194745484401,-34.13394197044335,-0.7170830049261083,-32.792286157635466,-0.7972189655172414,-32.831672200328406,-0.7170831691297208,-31.533016748768482,-0.8052676683087028,-31.217308390804607,-0.7885413711001642,-30.876122980295577,-0.8052676683087028,-31.217308390804607,-0.7885416748768473,-30.772905073891625
CR,0.0,11.409042,11.859192,12.945293,12.349481,17.229599,12.349365,17.83267,12.349414,17.229618,12.349414,17.229645,-1.0,-45.750801042692956,-0.8126594088669951,-35.77443125615763,-0.8052677832512315,-38.9788197947455,-0.7874336124794746,-34.06030952380953,-0.7972170607553367,-34.93115903119869,-0.7170837602627258,-33.50936991789819,-0.7972189655172414,-33.628891165845644,-0.7071811165845648,-32.240197865353046,-0.7972181609195403,-32.014526551724146,-0.717083448275862,-31.59320642857144,-0.7972181609195403,-32.014526551724146,-0.7170830049261083,-31.489988078817735
CN,0.0,14.697034,0.0,17.218681,0.0,12.834752,11.763683,13.5774555,11.763659,12.233434,11.763659,12.233431,-1.0,-46.750801042692956,-0.7586693924466338,-36.53310064860426,-1.0,-39.9788197947455,-0.7172630377668309,-34.77757256157636,-1.0,-35.93115903119869,-0.7892487356321839,-34.298618653530376,-0.8068360755336618,-34.435727241379304,-0.777053275862069,-33.01725114121511,-0.8068364696223317,-32.82136302134648,-0.7991225944170771,-32.39232902298851,-0.8068364696223317,-32.82136302134648,-0.799122643678161,-32.2891107224959
BW,10.538771,10.538234,11.273772,11.273201,11.273772,11.273503,11.273813,11.273544,11.273789,11.27352,11.273789,11.273544,-0.8269495730706076,-47.57775061576356,-0.8269583908045977,-37.36005903940886,-0.8148805911330049,-40.7937003858785,-0.8148899671592775,-35.59246252873564,-0.8148805911330049,-36.74603962233169,-0.8148850082101807,-35.11350366174056,-0.8148799178981937,-35.2506071592775,-0.8148843349753695,-33.83213547619048,-0.8148803119868637,-33.63624333333334,-0.8148847290640394,-33.20721375205255,-0.8148803119868637,-33.63624333333334,-0.8148843349753695,-33.103995057471266
BN,0.0,8.488125,0.0,8.945175,0.0,8.930065,0.0,8.930103,10.838512,10.838252,10.838512,10.838266,-1.0,-48.57775061576356,-0.8606219211822661,-38.220680960591125,-1.0,-41.7937003858785,-0.8531169950738916,-36.44557952380953,-1.0,-37.74603962233169,-0.8533651067323481,-35.96686876847291,-1.0,-36.2506071592775,-0.8533644827586206,-34.6854999589491,-0.8220277175697865,-34.45827105090313,-0.822031986863711,-34.029245738916266,-0.8220277175697865,-34.45827105090313,-0.8220317569786535,-33.92602681444992
CL,10.4998255,10.499285,10.838522,10.837965,10.838528,12.14362,10.8385315,10.838269,10.8385315,10.838269,10.8385315,10.838269,-0.8275890722495896,-49.40533968801315,-0.827597947454844,-39.048278908045965,-0.8220275533661741,-42.61572793924468,-0.8220366995073892,-37.267616223316914,-0.8220274548440066,-38.5680670771757,-0.8005973727422003,-36.76746614121511,-0.8220273973727422,-37.07263455665024,-0.8220317077175698,-35.50753166666667,-0.8220273973727422,-35.28029844827587,-0.8220317077175698,-34.85127744663384,-0.8220273973727422,-35.28029844827587,-0.8220317077175698,-34.74805852216749
AY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-50.40533968801315,-1.0,-40.048278908045965,-1.0,-43.61572793924468,-1.0,-38.267616223316914,-1.0,-39.5680670771757,-1.0,-37.76746614121511,-1.0,-38.07263455665024,-1.0,-36.50753166666667,-1.0,-36.28029844827587,-1.0,-35.85127744663384,-1.0,-36.28029844827587,-1.0,-35.74805852216749
