base_code,SP,TCT,ST,DG,KV,KH,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KH,cumulative_frac_diff_KH
CM,11.5794,34.459962352528166,23.315988922459823,34.459962352528166,34.459962352528166,34.459962352528166,-0.8003551724137931,-16.039068965517245,-0.4058627180598592,-11.949918098521689,-0.598000190992072,-10.766081289124676,-0.4058627180598592,-10.252446241785213,-0.4058627180598592,-10.092399745502926,-0.4058627180598592,-10.092399745502926
CV,34.7382,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166,34.459962352528166,-0.40106551724137934,-16.440134482758623,-0.4058627180598592,-12.355780816581548,-0.4058627180598592,-11.171944007184536,-0.4058627180598592,-10.658308959845073,-0.4058627180598592,-10.498262463562785,-0.4058627180598592,-10.498262463562785
AI,0.0,0.0,22.642718287127483,33.84789813858967,33.84789813858967,33.84789813858967,-1.0,-17.440134482758623,-1.0,-13.355780816581548,-0.6096083053943538,-11.781552312578889,-0.41641554933466085,-11.074724509179733,-0.41641554933466085,-10.914678012897445,-0.41641554933466085,-10.914678012897445
AX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-18.04084482758621,-0.6096083053943538,-13.965389121975901,-0.6096083053943538,-12.391160617973242,-0.6096083053943538,-11.684332814574086,-0.41641554933466085,-11.331093562232105,-0.41641554933466085,-11.331093562232105
BH,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-18.641555172413796,-0.6096083053943538,-14.574997427370254,-0.6096083053943538,-13.000768923367595,-0.6096083053943538,-12.293941119968439,-0.41641554933466085,-11.747509111566766,-0.41641554933466085,-11.747509111566766
BL,23.1588,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,33.84789813858967,-0.6007103448275862,-19.242265517241382,-0.6096083053943538,-15.184605732764608,-0.6096083053943538,-13.610377228761948,-0.41641554933466085,-12.7103566693031,-0.41641554933466085,-12.163924660901426,-0.41641554933466085,-12.163924660901426
CE,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-19.84297586206897,-0.6096083053943538,-15.79421403815896,-0.6096083053943538,-14.2199855341563,-0.6096083053943538,-13.319964974697452,-0.41641554933466085,-12.580340210236086,-0.41641554933466085,-12.580340210236086
CH,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-20.443686206896555,-0.6096083053943538,-16.403822343553315,-0.6096083053943538,-14.829593839550654,-0.6096083053943538,-13.929573280091805,-0.41641554933466085,-12.996755759570746,-0.41641554933466085,-12.996755759570746
CJ,34.7382,33.84789813858967,33.84789813858967,33.84789813858967,33.84789813858967,33.84789813858967,-0.40106551724137934,-20.844751724137932,-0.41641554933466085,-16.820237892887977,-0.41641554933466085,-15.246009388885314,-0.41641554933466085,-14.345988829426465,-0.41641554933466085,-13.413171308905406,-0.41641554933466085,-13.413171308905406
CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-21.44546206896552,-0.6096083053943538,-17.42984619828233,-0.6096083053943538,-15.855617694279667,-0.6096083053943538,-14.955597134820819,-0.41641554933466085,-13.829586858240067,-0.41641554933466085,-13.829586858240067
AL,0.0,0.0,22.030654073188984,33.291476125918315,22.030654073188984,22.030654073188984,-1.0,-22.44546206896552,-1.0,-18.42984619828233,-0.6201611366691554,-16.475778830948823,-0.4260090323117532,-15.381606167132572,-0.6201611366691554,-14.449747994909222,-0.6201611366691554,-14.449747994909222
AM,11.5794,9.48678428633222,22.030654073188984,22.030654073188984,33.291476125918315,33.291476125918315,-0.8003551724137931,-23.24581724137931,-0.8364347536839272,-19.26628095196626,-0.6201611366691554,-17.095939967617976,-0.6201611366691554,-16.001767303801728,-0.4260090323117532,-14.875757027220976,-0.4260090323117532,-14.875757027220976
AU,11.5794,22.030654073188984,33.291476125918315,22.030654073188984,33.291476125918315,33.291476125918315,-0.8003551724137931,-24.0461724137931,-0.6201611366691554,-19.886442088635413,-0.4260090323117532,-17.52194899992973,-0.6201611366691554,-16.62192844047088,-0.4260090323117532,-15.30176605953273,-0.4260090323117532,-15.30176605953273
BT,34.7382,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,-0.40106551724137934,-24.44723793103448,-0.4260090323117532,-20.312451120947166,-0.4260090323117532,-17.947958032241484,-0.4260090323117532,-17.047937472782635,-0.4260090323117532,-15.727775091844483,-0.4260090323117532,-15.727775091844483
CP,0.0,22.030654073188984,22.030654073188984,22.030654073188984,22.030654073188984,22.030654073188984,-1.0,-25.44723793103448,-0.6201611366691554,-20.93261225761632,-0.6201611366691554,-18.568119168910638,-0.6201611366691554,-17.66809860945179,-0.6201611366691554,-16.34793622851364,-0.6201611366691554,-16.34793622851364
CW,34.7382,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,33.291476125918315,-0.40106551724137934,-25.848303448275857,-0.4260090323117532,-21.358621289928074,-0.4260090323117532,-18.99412820122239,-0.4260090323117532,-18.094107641763543,-0.4260090323117532,-16.773945260825393,-0.4260090323117532,-16.773945260825393
CF,11.5794,8.87472007239373,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763,-0.8003551724137931,-26.64865862068965,-0.8469875849587288,-22.205608874886803,-0.6297546196462478,-19.62388282086864,-0.6297546196462478,-18.723862261409792,-0.6297546196462478,-17.403699880471642,-0.6297546196462478,-17.403699880471642
DA,23.1588,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763,-0.6007103448275862,-27.249368965517235,-0.6297546196462478,-22.835363494533052,-0.6297546196462478,-20.25363744051489,-0.6297546196462478,-19.35361688105604,-0.6297546196462478,-18.03345450011789,-0.6297546196462478,-18.03345450011789
AN,0.0,0.0,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,-1.0,-28.249368965517235,-1.0,-23.835363494533052,-0.6384759678072407,-20.892113408322132,-0.6384759678072407,-19.992092848863283,-0.6384759678072407,-18.671930467925133,-0.6384759678072407,-18.671930467925133
BI,23.1588,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,-0.6007103448275862,-28.85007931034482,-0.6384759678072407,-24.473839462340294,-0.6384759678072407,-21.530589376129374,-0.6384759678072407,-20.630568816670525,-0.6384759678072407,-19.310406435732375,-0.6384759678072407,-19.310406435732375
CI,0.0,0.0,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,-1.0,-29.85007931034482,-1.0,-25.473839462340294,-0.6384759678072407,-22.169065343936616,-0.6384759678072407,-21.269044784477767,-0.6384759678072407,-19.948882403539617,-0.6384759678072407,-19.948882403539617
CQ,0.0,20.96839386718004,20.96839386718004,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-30.85007931034482,-0.6384759678072407,-26.112315430147536,-0.6384759678072407,-22.807541311743858,-0.8565810679358211,-22.125625852413588,-0.6384759678072407,-20.58735837134686,-0.6384759678072407,-20.58735837134686
CY,23.1588,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,-0.6007103448275862,-31.450789655172407,-0.6384759678072407,-26.750791397954778,-0.6384759678072407,-23.4460172795511,-0.6384759678072407,-22.76410182022083,-0.6384759678072407,-21.2258343391541,-0.6384759678072407,-21.2258343391541
AV,0.0,20.50854096414585,7.812459866384772,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-32.45078965517241,-0.6464044661354164,-27.397195864090193,-0.8653024160968144,-24.311319695647914,-0.8653024160968144,-23.629404236317644,-0.6464044661354164,-21.872238805289516,-0.6464044661354164,-21.872238805289516
BO,0.0,0.0,7.812459866384772,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-33.45078965517241,-1.0,-28.397195864090193,-0.8653024160968144,-25.176622111744727,-0.8653024160968144,-24.494706652414457,-0.6464044661354164,-22.51864327142493,-0.6464044661354164,-22.51864327142493
BV,23.1588,20.50854096414585,20.50854096414585,20.50854096414585,20.50854096414585,20.50854096414585,-0.6007103448275862,-34.05149999999999,-0.6464044661354164,-29.04360033022561,-0.6464044661354164,-25.823026577880142,-0.6464044661354164,-25.141111118549873,-0.6464044661354164,-23.165047737560347,-0.6464044661354164,-23.165047737560347
BX,23.1588,20.50854096414585,20.50854096414585,20.50854096414585,20.50854096414585,20.50854096414585,-0.6007103448275862,-34.65221034482757,-0.6464044661354164,-29.690004796361023,-0.6464044661354164,-26.469431044015558,-0.6464044661354164,-25.787515584685288,-0.6464044661354164,-23.81145220369576,-0.6464044661354164,-23.81145220369576
CG,0.0,0.0,7.812459866384772,20.50854096414585,20.50854096414585,20.50854096414585,-1.0,-35.65221034482757,-1.0,-30.690004796361023,-0.8653024160968144,-27.33473346011237,-0.6464044661354164,-26.433920050820703,-0.6464044661354164,-24.457856669831177,-0.6464044661354164,-24.457856669831177
BM,11.5794,7.352606963350597,7.352606963350597,20.09049287047842,20.09049287047842,20.09049287047842,-0.8003551724137931,-36.45256551724137,-0.8732309144249897,-31.563235710786014,-0.8732309144249897,-28.20796437453736,-0.6536121918883031,-27.087532242709006,-0.6536121918883031,-25.11146886171948,-0.6536121918883031,-25.11146886171948
CK,23.1588,20.09049287047842,20.09049287047842,20.09049287047842,20.09049287047842,20.09049287047842,-0.6007103448275862,-37.05327586206895,-0.6536121918883031,-32.21684790267432,-0.6536121918883031,-28.861576566425665,-0.6536121918883031,-27.74114443459731,-0.6536121918883031,-25.765081053607783,-0.6536121918883031,-25.765081053607783
CS,0.0,7.352606963350597,7.352606963350597,20.09049287047842,7.352606963350597,7.352606963350597,-1.0,-38.05327586206895,-0.8732309144249897,-33.090078817099304,-0.8732309144249897,-29.734807480850655,-0.6536121918883031,-28.394756626485613,-0.8732309144249897,-26.638311968032774,-0.8732309144249897,-26.638311968032774
DB,11.5794,7.352606963350597,7.352606963350597,20.09049287047842,7.352606963350597,20.09049287047842,-0.8003551724137931,-38.853631034482746,-0.8732309144249897,-33.96330973152429,-0.8732309144249897,-30.608038395275646,-0.6536121918883031,-29.048368818373916,-0.8732309144249897,-27.511542882457764,-0.6536121918883031,-27.291924159921077
AO,0.0,0.0,6.934558869683162,6.934558869683162,19.710449148962567,19.710449148962567,-1.0,-39.853631034482746,-1.0,-34.96330973152429,-0.8804386401778765,-31.48847703545352,-0.8804386401778765,-29.92880745855179,-0.660164669845473,-28.171707552303236,-0.660164669845473,-27.95208882976655
BJ,23.1588,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,-0.6007103448275862,-40.45434137931033,-0.660164669845473,-35.62347440136976,-0.660164669845473,-32.14864170529899,-0.660164669845473,-30.588972128397263,-0.660164669845473,-28.831872222148707,-0.660164669845473,-28.61225349961202
CZ,23.1588,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,-0.6007103448275862,-41.05505172413791,-0.660164669845473,-36.283639071215234,-0.660164669845473,-32.808806375144464,-0.660164669845473,-31.249136798242734,-0.660164669845473,-29.49203689199418,-0.660164669845473,-29.27241816945749
AZ,0.0,0.0,0.0,0.0,6.55451514816731,6.55451514816731,-1.0,-42.05505172413791,-1.0,-37.283639071215234,-1.0,-33.808806375144464,-1.0,-32.24913679824273,-0.8869911181350464,-30.379028010129225,-0.8869911181350464,-30.15940928759254
BY,11.5794,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,-0.8003551724137931,-42.855406896551706,-0.8869911181350464,-38.17063018935028,-0.8869911181350464,-34.69579749327951,-0.8869911181350464,-33.136127916377774,-0.8869911181350464,-31.266019128264272,-0.8869911181350464,-31.046400405727585
CR,0.0,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,6.55451514816731,-1.0,-43.855406896551706,-0.8869911181350464,-39.05762130748532,-0.8869911181350464,-35.58278861141455,-0.8869911181350464,-34.02311903451282,-0.8869911181350464,-32.15301024639932,-0.8869911181350464,-31.933391523862632
CN,0.0,0.0,0.0,6.209020855880172,6.209020855880172,6.209020855880172,-1.0,-44.855406896551706,-1.0,-40.05762130748532,-1.0,-36.58278861141455,-0.8929479162779281,-34.91606695079074,-0.8929479162779281,-33.045958162677245,-0.8929479162779281,-32.82633944014056
BW,11.5794,5.894935135619135,5.894935135619135,5.894935135619135,5.894935135619135,5.894935135619135,-0.8003551724137931,-45.6557620689655,-0.8983631873169114,-40.95598449480223,-0.8983631873169114,-37.48115179873146,-0.8983631873169114,-35.81443013810765,-0.8983631873169114,-33.944321349994155,-0.8983631873169114,-33.72470262745747
BN,0.0,0.0,0.0,0.0,5.609402662654561,5.609402662654561,-1.0,-46.6557620689655,-1.0,-41.95598449480223,-1.0,-38.48115179873146,-1.0,-36.81443013810765,-0.9032861609887145,-34.84760751098287,-0.9032861609887145,-34.62798878844618
CL,11.5794,5.609402662654561,5.609402662654561,5.609402662654561,5.609402662654561,5.609402662654561,-0.8003551724137931,-47.456117241379296,-0.9032861609887145,-42.859270655790944,-0.9032861609887145,-39.384437959720174,-0.9032861609887145,-37.71771629909637,-0.9032861609887145,-35.75089367197158,-0.9032861609887145,-35.531274949434895
AY,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-48.456117241379296,-1.0,-43.859270655790944,-1.0,-40.384437959720174,-1.0,-38.71771629909637,-1.0,-36.75089367197158,-1.0,-36.531274949434895
