it,base_code,SP,TCT,ST,DG,KV,KH
Z_CX_3,CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967
Z_CY_0,CY,23.1588,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004
Z_CY_1,CY,11.5794,8.318298059722373,8.318298059722373,20.96839386718004,20.96839386718004,20.96839386718004
Z_CY_2,CY,23.1588,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004,20.96839386718004
Z_CY_3,CY,11.5794,8.318298059722373,8.318298059722373,8.318298059722373,20.96839386718004,20.96839386718004
Z_CZ_0,CZ,23.1588,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567
Z_CZ_1,CZ,0.0,0.0,0.0,6.934558869683162,19.710449148962567,19.710449148962567
Z_CZ_2,CZ,23.1588,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567,19.710449148962567
Z_CZ_3,CZ,0.0,0.0,0.0,0.0,19.710449148962567,19.710449148962567
Z_DA_0,DA,11.5794,8.87472007239373,8.87472007239373,8.87472007239373,21.47423206051763,21.47423206051763
Z_DA_1,DA,23.1588,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763
Z_DA_2,DA,11.5794,8.87472007239373,8.87472007239373,8.87472007239373,21.47423206051763,21.47423206051763
Z_DA_3,DA,23.1588,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763,21.47423206051763
Z_DB_0,DB,11.5794,7.352606963350597,7.352606963350597,7.352606963350597,7.352606963350597,20.09049287047842
Z_DB_1,DB,11.5794,7.352606963350597,7.352606963350597,20.09049287047842,7.352606963350597,20.09049287047842
Z_DB_2,DB,11.5794,7.352606963350597,7.352606963350597,7.352606963350597,7.352606963350597,20.09049287047842
Z_DB_3,DB,11.5794,7.352606963350597,7.352606963350597,7.352606963350597,7.352606963350597,20.09049287047842
