base_code,SP,TCT,ST,DG,KV,KH,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KH,cumulative_frac_diff_KH
BB,9.26352,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-0.7496345945945946,-14.238672432432432,-0.7587933837623012,-11.288897244295104,-0.7587933837623012,-10.76404915409137,-0.7587933837623012,-11.651612748152939,-0.5046249752976798,-7.080535581636407,-0.5046249752976798,-8.148969353845883
BD,0.0,0.0,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-1.0,-15.238672432432432,-1.0,-12.288897244295104,-0.7587933837623012,-11.522842537853672,-0.7587933837623012,-12.41040613191524,-0.5046249752976798,-7.5851605569340865,-0.5046249752976798,-8.653594329143564
BH,0.0,0.0,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,-1.0,-16.23867243243243,-1.0,-13.288897244295104,-0.7587933837623012,-12.281635921615973,-0.7587933837623012,-13.16919951567754,-0.7587933837623012,-8.343953940696387,-0.5046249752976798,-9.158219304441245
BM,0.0,8.924644800794855,0.0,0.0,18.328875913985847,18.328875913985847,-1.0,-17.23867243243243,-0.7587933837623012,-14.047690628057405,-1.0,-13.281635921615973,-1.0,-14.16919951567754,-0.5046249752976798,-8.848578915994068,-0.5046249752976798,-9.662844279738925
BO,0.0,18.328875913985847,0.0,8.924644800794855,18.328875913985847,18.328875913985847,-1.0,-18.23867243243243,-0.5046249752976798,-14.552315603355085,-1.0,-14.281635921615973,-0.7587933837623012,-14.927992899439841,-0.5046249752976798,-9.353203891291749,-0.5046249752976798,-10.167469255036606
BS,9.26352,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,18.328875913985847,-0.7496345945945946,-18.988307027027027,-0.7587933837623012,-15.311108987117386,-0.7587933837623012,-15.040429305378273,-0.7587933837623012,-15.686786283202142,-0.5046249752976798,-9.85782886658943,-0.5046249752976798,-10.672094230334286
BY,0.0,0.0,0.0,8.924644800794855,18.328875913985847,18.328875913985847,-1.0,-19.988307027027027,-1.0,-16.311108987117386,-1.0,-16.040429305378275,-0.7587933837623012,-16.445579666964445,-0.5046249752976798,-10.36245384188711,-0.5046249752976798,-11.176719205631967
CA,9.26352,8.924644800794855,8.924644800794855,8.924644800794855,18.328875913985847,8.924644800794855,-0.7496345945945946,-20.737941621621623,-0.7587933837623012,-17.06990237087969,-0.7587933837623012,-16.799222689140578,-0.7587933837623012,-17.204373050726748,-0.5046249752976798,-10.86707881718479,-0.7587933837623012,-11.935512589394268
AG,0.0,0.0,8.243739124953045,0.0,8.243739124953045,17.709870754129653,-1.0,-21.737941621621623,-1.0,-18.06990237087969,-0.777196239866134,-17.57641892900671,-1.0,-18.204373050726748,-0.777196239866134,-11.644275057050924,-0.5213548444829823,-12.45686743387725
CB,9.26352,8.243739124953045,8.243739124953045,8.243739124953045,17.709870754129653,8.243739124953045,-0.7496345945945946,-22.48757621621622,-0.777196239866134,-18.84709861074582,-0.777196239866134,-18.353615168872842,-0.777196239866134,-18.98156929059288,-0.5213548444829823,-12.165629901533906,-0.777196239866134,-13.234063673743384
AI,0.0,0.0,0.0,0.0,7.624733965096847,7.624733965096847,-1.0,-23.48757621621622,-1.0,-19.84709861074582,-1.0,-19.353615168872842,-1.0,-19.98156929059288,-0.7939261090514366,-12.959556010585343,-0.7939261090514366,-14.02798978279482
AQ,0.0,0.0,0.0,7.624733965096847,17.147138790624023,17.147138790624023,-1.0,-24.48757621621622,-1.0,-20.84709861074582,-1.0,-20.353615168872842,-0.7939261090514366,-20.775495399644317,-0.536563816469621,-13.496119827054965,-0.536563816469621,-14.564553599264443
BC,0.0,0.0,0.0,0.0,17.147138790624023,17.147138790624023,-1.0,-25.48757621621622,-1.0,-21.84709861074582,-1.0,-21.353615168872842,-1.0,-21.775495399644317,-0.536563816469621,-14.032683643524587,-0.536563816469621,-15.101117415734064
BG,0.0,0.0,7.624733965096847,7.624733965096847,7.624733965096847,7.624733965096847,-1.0,-26.48757621621622,-1.0,-22.84709861074582,-0.7939261090514366,-22.14754127792428,-0.7939261090514366,-22.569421508695754,-0.7939261090514366,-14.826609752576024,-0.7939261090514366,-15.895043524785502
BQ,0.0,17.147138790624023,0.0,0.0,17.147138790624023,17.147138790624023,-1.0,-27.48757621621622,-0.536563816469621,-23.38366242721544,-1.0,-23.14754127792428,-1.0,-23.569421508695754,-0.536563816469621,-15.363173569045646,-0.536563816469621,-16.431607341255123
BT,0.0,0.0,0.0,0.0,17.147138790624023,17.147138790624023,-1.0,-28.48757621621622,-1.0,-24.38366242721544,-1.0,-24.14754127792428,-1.0,-24.569421508695754,-0.536563816469621,-15.899737385515268,-0.536563816469621,-16.968171157724743
BV,9.26352,7.624733965096847,7.624733965096847,7.624733965096847,7.624733965096847,7.624733965096847,-0.7496345945945946,-29.237210810810815,-0.7939261090514366,-25.177588536266878,-0.7939261090514366,-24.941467386975717,-0.7939261090514366,-25.36334761774719,-0.7939261090514366,-16.693663494566703,-0.7939261090514366,-17.76209726677618
BU,9.26352,7.06200200159122,7.06200200159122,7.06200200159122,7.06200200159122,7.06200200159122,-0.7496345945945946,-29.98684540540541,-0.8091350810380751,-25.986723617304953,-0.8091350810380751,-25.750602468013792,-0.8091350810380751,-26.172482698785267,-0.8091350810380751,-17.50279857560478,-0.8091350810380751,-18.571232347814256
AJ,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-30.98684540540541,-1.0,-26.986723617304953,-1.0,-26.750602468013792,-1.0,-27.172482698785267,-0.8229614192077468,-18.325759994812525,-0.8229614192077468,-19.394193767022003
AS,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-31.98684540540541,-1.0,-27.986723617304953,-1.0,-27.750602468013792,-1.0,-28.172482698785267,-0.8229614192077468,-19.148721414020272,-0.8229614192077468,-20.21715518622975
AU,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-32.98684540540541,-1.0,-28.986723617304953,-1.0,-28.750602468013792,-1.0,-29.172482698785267,-0.8229614192077468,-19.97168283322802,-0.8229614192077468,-21.040116605437497
BE,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-33.98684540540541,-1.0,-29.986723617304953,-1.0,-29.750602468013792,-1.0,-30.172482698785267,-0.8229614192077468,-20.794644252435766,-0.8229614192077468,-21.863078024645244
BF,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-34.98684540540541,-1.0,-30.986723617304953,-1.0,-30.750602468013792,-1.0,-31.172482698785267,-0.8229614192077468,-21.617605671643513,-0.8229614192077468,-22.68603944385299
BJ,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-35.98684540540541,-1.0,-31.986723617304953,-1.0,-31.750602468013792,-1.0,-32.17248269878527,-0.8229614192077468,-22.44056709085126,-0.8229614192077468,-23.509000863060738
BN,0.0,0.0,0.0,0.0,6.5504274893133685,0.0,-1.0,-36.98684540540541,-1.0,-32.98672361730495,-1.0,-32.750602468013795,-1.0,-33.17248269878527,-0.8229614192077468,-23.263528510059007,-1.0,-24.509000863060738
BP,0.0,6.5504274893133685,0.0,0.0,6.5504274893133685,0.0,-1.0,-37.98684540540541,-0.8229614192077468,-33.8096850365127,-1.0,-33.750602468013795,-1.0,-34.17248269878527,-0.8229614192077468,-24.086489929266754,-1.0,-25.509000863060738
BW,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-38.98684540540541,-1.0,-34.8096850365127,-1.0,-34.750602468013795,-1.0,-35.17248269878527,-0.8229614192077468,-24.9094513484745,-0.8229614192077468,-26.331962282268485
BZ,0.0,0.0,0.0,0.0,6.5504274893133685,6.5504274893133685,-1.0,-39.98684540540541,-1.0,-35.8096850365127,-1.0,-35.750602468013795,-1.0,-36.17248269878527,-0.8229614192077468,-25.73241276768225,-0.8229614192077468,-27.154923701476232
CC,0.0,6.5504274893133685,0.0,0.0,6.5504274893133685,0.0,-1.0,-40.98684540540541,-0.8229614192077468,-36.63264645572044,-1.0,-36.750602468013795,-1.0,-37.17248269878527,-0.8229614192077468,-26.555374186889996,-1.0,-28.154923701476232
AT,0.0,0.0,0.0,0.0,5.662570897756779,0.0,-1.0,-41.98684540540541,-1.0,-37.63264645572044,-1.0,-37.750602468013795,-1.0,-38.17248269878527,-0.8469575433038709,-27.402331730193865,-1.0,-29.154923701476232
AY,0.0,0.0,0.0,0.0,5.662570897756779,0.0,-1.0,-42.98684540540541,-1.0,-38.63264645572044,-1.0,-38.750602468013795,-1.0,-39.17248269878527,-0.8469575433038709,-28.249289273497734,-1.0,-30.154923701476232
BI,0.0,0.0,0.0,0.0,5.662570897756779,0.0,-1.0,-43.98684540540541,-1.0,-39.63264645572044,-1.0,-39.750602468013795,-1.0,-40.17248269878527,-0.8469575433038709,-29.096246816801603,-1.0,-31.154923701476232
BX,0.0,0.0,0.0,0.0,5.662570897756779,5.662570897756779,-1.0,-44.98684540540541,-1.0,-40.63264645572044,-1.0,-40.750602468013795,-1.0,-41.17248269878527,-0.8469575433038709,-29.943204360105472,-0.8469575433038709,-32.0018812447801
AV,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-45.98684540540541,-1.0,-41.63264645572044,-1.0,-41.750602468013795,-1.0,-42.17248269878527,-1.0,-30.943204360105472,-1.0,-33.0018812447801
