base_code,SP,TCT,ST,DG,KV,KH,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KH,cumulative_frac_diff_KH
CM,11.5794,34.459962352528166,10.900652620530144,23.315988922459823,34.459962352528166,34.459962352528166,-0.8003551724137931,-24.62379655172413,-0.4058627180598592,-19.26672705302393,-0.8120577134391355,-17.339845980487542,-0.598000190992072,-19.594672964759173,-0.4058627180598592,-10.092399745502926,-0.4058627180598592,-10.092399745502926
CV,11.5794,10.900652620530144,10.900652620530144,10.900652620530144,34.459962352528166,34.459962352528166,-0.8003551724137931,-25.42415172413792,-0.8120577134391355,-20.078784766463066,-0.8120577134391355,-18.151903693926677,-0.8120577134391355,-20.406730678198308,-0.4058627180598592,-10.498262463562785,-0.4058627180598592,-10.498262463562785
AI,0.0,0.0,22.642718287127483,0.0,33.84789813858967,33.84789813858967,-1.0,-26.42415172413792,-1.0,-21.078784766463066,-0.6096083053943538,-18.76151199932103,-1.0,-21.406730678198308,-0.41641554933466085,-10.914678012897445,-0.41641554933466085,-10.914678012897445
AX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-27.024862068965508,-0.6096083053943538,-21.68839307185742,-0.6096083053943538,-19.371120304715383,-0.6096083053943538,-22.01633898359266,-0.41641554933466085,-11.331093562232105,-0.41641554933466085,-11.331093562232105
BH,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-27.625572413793094,-0.6096083053943538,-22.298001377251772,-0.6096083053943538,-19.980728610109736,-0.6096083053943538,-22.625947288987014,-0.41641554933466085,-11.747509111566766,-0.41641554933466085,-11.747509111566766
BL,0.0,0.0,10.16005492166456,10.16005492166456,33.84789813858967,33.84789813858967,-1.0,-28.625572413793094,-1.0,-23.298001377251772,-0.8248266392816455,-20.805555249391382,-0.8248266392816455,-23.45077392826866,-0.41641554933466085,-12.163924660901426,-0.41641554933466085,-12.163924660901426
CE,0.0,0.0,22.642718287127483,10.16005492166456,33.84789813858967,33.84789813858967,-1.0,-29.625572413793094,-1.0,-24.298001377251772,-0.6096083053943538,-21.415163554785735,-0.8248266392816455,-24.275600567550306,-0.41641554933466085,-12.580340210236086,-0.41641554933466085,-12.580340210236086
CH,0.0,0.0,22.642718287127483,10.16005492166456,33.84789813858967,33.84789813858967,-1.0,-30.625572413793094,-1.0,-25.298001377251772,-0.6096083053943538,-22.02477186018009,-0.8248266392816455,-25.100427206831952,-0.41641554933466085,-12.996755759570746,-0.41641554933466085,-12.996755759570746
CJ,0.0,0.0,10.16005492166456,10.16005492166456,33.84789813858967,33.84789813858967,-1.0,-31.625572413793094,-1.0,-26.298001377251772,-0.8248266392816455,-22.849598499461734,-0.8248266392816455,-25.9252538461136,-0.41641554933466085,-13.413171308905406,-0.41641554933466085,-13.413171308905406
CX,23.1588,22.642718287127483,22.642718287127483,22.642718287127483,33.84789813858967,33.84789813858967,-0.6007103448275862,-32.22628275862068,-0.6096083053943538,-26.907609682646125,-0.6096083053943538,-23.459206804856088,-0.6096083053943538,-26.53486215150795,-0.41641554933466085,-13.829586858240067,-0.41641554933466085,-13.829586858240067
AL,0.0,0.0,9.48678428633222,0.0,22.030654073188984,22.030654073188984,-1.0,-33.22628275862068,-1.0,-27.907609682646125,-0.8364347536839272,-24.295641558540016,-1.0,-27.53486215150795,-0.6201611366691554,-14.449747994909222,-0.6201611366691554,-14.449747994909222
AM,11.5794,9.48678428633222,9.48678428633222,9.48678428633222,33.291476125918315,33.291476125918315,-0.8003551724137931,-34.02663793103447,-0.8364347536839272,-28.744044436330054,-0.8364347536839272,-25.132076312223944,-0.8364347536839272,-28.37129690519188,-0.4260090323117532,-14.875757027220976,-0.4260090323117532,-14.875757027220976
AU,11.5794,22.030654073188984,9.48678428633222,9.48678428633222,33.291476125918315,33.291476125918315,-0.8003551724137931,-34.82699310344827,-0.6201611366691554,-29.364205572999207,-0.8364347536839272,-25.968511065907872,-0.8364347536839272,-29.207731658875808,-0.4260090323117532,-15.30176605953273,-0.4260090323117532,-15.30176605953273
BT,0.0,0.0,9.48678428633222,0.0,33.291476125918315,33.291476125918315,-1.0,-35.82699310344827,-1.0,-30.364205572999207,-0.8364347536839272,-26.8049458195918,-1.0,-30.207731658875808,-0.4260090323117532,-15.727775091844483,-0.4260090323117532,-15.727775091844483
CP,0.0,22.030654073188984,0.0,9.48678428633222,22.030654073188984,22.030654073188984,-1.0,-36.82699310344827,-0.6201611366691554,-30.98436670966836,-1.0,-27.8049458195918,-0.8364347536839272,-31.044166412559736,-0.6201611366691554,-16.34793622851364,-0.6201611366691554,-16.34793622851364
CW,0.0,0.0,9.48678428633222,0.0,33.291476125918315,33.291476125918315,-1.0,-37.82699310344827,-1.0,-31.98436670966836,-0.8364347536839272,-28.64138057327573,-1.0,-32.04416641255973,-0.4260090323117532,-16.773945260825393,-0.4260090323117532,-16.773945260825393
CF,0.0,0.0,8.87472007239373,8.87472007239373,21.47423206051763,21.47423206051763,-1.0,-38.82699310344827,-1.0,-32.984366709668365,-0.8469875849587288,-29.488368158234458,-0.8469875849587288,-32.89115399751846,-0.6297546196462478,-17.403699880471642,-0.6297546196462478,-17.403699880471642
DA,11.5794,8.87472007239373,8.87472007239373,8.87472007239373,21.47423206051763,21.47423206051763,-0.8003551724137931,-39.62734827586206,-0.8469875849587288,-33.83135429462709,-0.8469875849587288,-30.335355743193187,-0.8469875849587288,-33.73814158247718,-0.6297546196462478,-18.03345450011789,-0.6297546196462478,-18.03345450011789
AN,0.0,0.0,0.0,0.0,20.96839386718004,20.96839386718004,-1.0,-40.62734827586206,-1.0,-34.83135429462709,-1.0,-31.335355743193187,-1.0,-34.73814158247718,-0.6384759678072407,-18.671930467925133,-0.6384759678072407,-18.671930467925133
BI,11.5794,8.318298059722373,8.318298059722373,8.318298059722373,20.96839386718004,20.96839386718004,-0.8003551724137931,-41.42770344827586,-0.8565810679358211,-35.68793536256291,-0.8565810679358211,-32.19193681112901,-0.8565810679358211,-35.594722650413004,-0.6384759678072407,-19.310406435732375,-0.6384759678072407,-19.310406435732375
CI,0.0,0.0,8.318298059722373,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-42.42770344827586,-1.0,-36.68793536256291,-0.8565810679358211,-33.04851787906483,-0.8565810679358211,-36.451303718348825,-0.6384759678072407,-19.948882403539617,-0.6384759678072407,-19.948882403539617
CQ,0.0,20.96839386718004,0.0,8.318298059722373,20.96839386718004,20.96839386718004,-1.0,-43.42770344827586,-0.6384759678072407,-37.32641133037015,-1.0,-34.04851787906483,-0.8565810679358211,-37.307884786284646,-0.6384759678072407,-20.58735837134686,-0.6384759678072407,-20.58735837134686
CY,11.5794,8.318298059722373,8.318298059722373,8.318298059722373,20.96839386718004,20.96839386718004,-0.8003551724137931,-44.22805862068965,-0.8565810679358211,-38.18299239830597,-0.8565810679358211,-34.90509894700065,-0.8565810679358211,-38.16446585422047,-0.6384759678072407,-21.2258343391541,-0.6384759678072407,-21.2258343391541
AV,0.0,20.50854096414585,0.0,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-45.22805862068965,-0.6464044661354164,-38.829396864441385,-1.0,-35.90509894700065,-0.8653024160968144,-39.029768270317284,-0.6464044661354164,-21.872238805289516,-0.6464044661354164,-21.872238805289516
BO,0.0,0.0,7.812459866384772,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-46.22805862068965,-1.0,-39.829396864441385,-0.8653024160968144,-36.77040136309747,-0.8653024160968144,-39.8950706864141,-0.6464044661354164,-22.51864327142493,-0.6464044661354164,-22.51864327142493
BV,0.0,0.0,7.812459866384772,0.0,20.50854096414585,20.50854096414585,-1.0,-47.22805862068965,-1.0,-40.829396864441385,-0.8653024160968144,-37.63570377919429,-1.0,-40.8950706864141,-0.6464044661354164,-23.165047737560347,-0.6464044661354164,-23.165047737560347
BX,0.0,0.0,7.812459866384772,7.812459866384772,20.50854096414585,20.50854096414585,-1.0,-48.22805862068965,-1.0,-41.829396864441385,-0.8653024160968144,-38.501006195291104,-0.8653024160968144,-41.76037310251092,-0.6464044661354164,-23.81145220369576,-0.6464044661354164,-23.81145220369576
CG,0.0,0.0,0.0,0.0,20.50854096414585,20.50854096414585,-1.0,-49.22805862068965,-1.0,-42.829396864441385,-1.0,-39.501006195291104,-1.0,-42.76037310251092,-0.6464044661354164,-24.457856669831177,-0.6464044661354164,-24.457856669831177
BM,0.0,0.0,7.352606963350597,0.0,20.09049287047842,20.09049287047842,-1.0,-50.22805862068965,-1.0,-43.829396864441385,-0.8732309144249897,-40.37423710971609,-1.0,-43.76037310251092,-0.6536121918883031,-25.11146886171948,-0.6536121918883031,-25.11146886171948
CK,0.0,0.0,0.0,0.0,20.09049287047842,20.09049287047842,-1.0,-51.22805862068965,-1.0,-44.829396864441385,-1.0,-41.37423710971609,-1.0,-44.76037310251092,-0.6536121918883031,-25.765081053607783,-0.6536121918883031,-25.765081053607783
CS,0.0,7.352606963350597,0.0,0.0,7.352606963350597,7.352606963350597,-1.0,-52.22805862068965,-0.8732309144249897,-45.70262777886637,-1.0,-42.37423710971609,-1.0,-45.76037310251092,-0.8732309144249897,-26.638311968032774,-0.8732309144249897,-26.638311968032774
DB,11.5794,7.352606963350597,7.352606963350597,7.352606963350597,7.352606963350597,20.09049287047842,-0.8003551724137931,-53.02841379310345,-0.8732309144249897,-46.57585869329136,-0.8732309144249897,-43.24746802414108,-0.8732309144249897,-46.633604016935905,-0.8732309144249897,-27.511542882457764,-0.6536121918883031,-27.291924159921077
AO,0.0,0.0,0.0,0.0,19.710449148962567,19.710449148962567,-1.0,-54.02841379310345,-1.0,-47.57585869329136,-1.0,-44.24746802414108,-1.0,-47.633604016935905,-0.660164669845473,-28.171707552303236,-0.660164669845473,-27.95208882976655
BJ,0.0,0.0,0.0,6.934558869683162,19.710449148962567,19.710449148962567,-1.0,-55.02841379310345,-1.0,-48.57585869329136,-1.0,-45.24746802414108,-0.8804386401778765,-48.514042657113784,-0.660164669845473,-28.831872222148707,-0.660164669845473,-28.61225349961202
CZ,0.0,0.0,0.0,0.0,19.710449148962567,19.710449148962567,-1.0,-56.02841379310345,-1.0,-49.57585869329136,-1.0,-46.24746802414108,-1.0,-49.514042657113784,-0.660164669845473,-29.49203689199418,-0.660164669845473,-29.27241816945749
AZ,0.0,0.0,0.0,0.0,6.55451514816731,6.55451514816731,-1.0,-57.02841379310345,-1.0,-50.57585869329136,-1.0,-47.24746802414108,-1.0,-50.514042657113784,-0.8869911181350464,-30.379028010129225,-0.8869911181350464,-30.15940928759254
BY,0.0,0.0,6.55451514816731,0.0,6.55451514816731,6.55451514816731,-1.0,-58.02841379310345,-1.0,-51.57585869329136,-0.8869911181350464,-48.13445914227612,-1.0,-51.514042657113784,-0.8869911181350464,-31.266019128264272,-0.8869911181350464,-31.046400405727585
CR,0.0,6.55451514816731,0.0,0.0,6.55451514816731,6.55451514816731,-1.0,-59.02841379310345,-0.8869911181350464,-52.4628498114264,-1.0,-49.13445914227612,-1.0,-52.514042657113784,-0.8869911181350464,-32.15301024639932,-0.8869911181350464,-31.933391523862632
CN,0.0,0.0,0.0,0.0,6.209020855880172,6.209020855880172,-1.0,-60.02841379310345,-1.0,-53.4628498114264,-1.0,-50.13445914227612,-1.0,-53.514042657113784,-0.8929479162779281,-33.045958162677245,-0.8929479162779281,-32.82633944014056
BW,0.0,0.0,0.0,0.0,5.894935135619135,5.894935135619135,-1.0,-61.02841379310345,-1.0,-54.4628498114264,-1.0,-51.13445914227612,-1.0,-54.514042657113784,-0.8983631873169114,-33.944321349994155,-0.8983631873169114,-33.72470262745747
BN,0.0,0.0,0.0,0.0,5.609402662654561,5.609402662654561,-1.0,-62.02841379310345,-1.0,-55.4628498114264,-1.0,-52.13445914227612,-1.0,-55.514042657113784,-0.9032861609887145,-34.84760751098287,-0.9032861609887145,-34.62798878844618
CL,0.0,0.0,0.0,0.0,5.609402662654561,5.609402662654561,-1.0,-63.02841379310345,-1.0,-56.4628498114264,-1.0,-53.13445914227612,-1.0,-56.514042657113784,-0.9032861609887145,-35.75089367197158,-0.9032861609887145,-35.531274949434895
AY,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-64.02841379310345,-1.0,-57.4628498114264,-1.0,-54.13445914227612,-1.0,-57.514042657113784,-1.0,-36.75089367197158,-1.0,-36.531274949434895
