base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
CE,11.289817,26.583523,12.5094555,27.042099,25.4082485,26.6995965,25.797529500000003,28.232924,34.932439,34.932175,34.932439,34.9321685,-0.8146171264367816,-25.796458025451567,-0.5634889490968802,-16.28239459770115,-0.7945902216748768,-20.726706264367824,-0.5559589655172414,-15.566136042692941,-0.582787380952381,-17.538705878489328,-0.5615829802955665,-16.452143366174063,-0.5763952463054187,-17.157756206896558,-0.5364051888341544,-15.165950812807885,-0.42639673234811165,-13.414766880131365,-0.42640106732348115,-13.414955418719208,-0.42639673234811165,-13.414766880131365,-0.4264011740558292,-13.411569876847292
CH,11.289817,26.583526,12.5094555,27.0420935,25.408225,26.69961,25.369460500000002,28.2329055,34.932439,34.932175,34.932439,34.9321685,-0.8146171264367816,-26.61107515188835,-0.5634888998357964,-16.845883497536946,-0.7945902216748768,-21.5212964860427,-0.5559590558292283,-16.12209509852217,-0.5827877668308703,-18.121493645320196,-0.5615827586206897,-17.013726124794754,-0.5834242939244664,-17.741180500821024,-0.5364054926108375,-15.702356305418723,-0.42639673234811165,-13.841163612479477,-0.42640106732348115,-13.841356486042688,-0.42639673234811165,-13.841163612479477,-0.4264011740558292,-13.837971050903121
CJ,17.0880775,33.107423499999996,17.466219,33.2549575,29.936881999999997,31.697412999999997,23.925508999999998,32.125256,34.932439,34.932175,34.932439,34.9321685,-0.7194075944170772,-27.330482746305428,-0.45636414614121523,-17.30224764367816,-0.7131983743842366,-22.23449486042694,-0.45394158456486045,-16.57603668308703,-0.5084255829228244,-18.629919228243022,-0.4795170279146142,-17.49324315270937,-0.607134499178982,-18.348315000000007,-0.4724916912972086,-16.174847996715933,-0.42639673234811165,-14.267560344827588,-0.42640106732348115,-14.267757553366168,-0.42639673234811165,-14.267560344827588,-0.4264011740558292,-14.26437222495895
CX,22.616741,22.616191999999998,24.235881499999998,24.235305500000003,24.9413005,24.941026,24.980111,25.053707,34.932439,34.932175,34.932439,34.9321685,-0.6286249425287356,-27.959107688834163,-0.6286339573070608,-17.93088160098522,-0.6020380706075534,-22.83653293103449,-0.6020475287356322,-17.17808421182266,-0.5904548357963876,-19.220374064039408,-0.5904593431855502,-18.08370249589492,-0.589817553366174,-18.93813255336618,-0.5886090804597701,-16.7634570771757,-0.42639673234811165,-14.6939570771757,-0.42640106732348115,-14.694158620689649,-0.42639673234811165,-14.6939570771757,-0.4264011740558292,-14.69077339901478
AL,0.0,27.870775000000002,0.0,29.333061999999998,18.8365655,26.189193,19.202177,28.270057,25.5829655,27.2716735,25.5829655,27.271664,-1.0,-28.959107688834163,-0.5423518062397373,-18.473233407224956,-1.0,-23.83653293103449,-0.5183405254515601,-17.69642473727422,-0.6906967898193761,-19.911070853858785,-0.5699639901477832,-18.653666486042702,-0.6846933169129721,-19.622825870279154,-0.5357954515599344,-17.299252528735636,-0.5799184646962233,-15.273875541871924,-0.5521892692939245,-15.246347889983573,-0.5799184646962233,-15.273875541871924,-0.5521894252873564,-15.242962824302136
AM,11.059737,20.442615500000002,12.806812,20.970472,19.1948815,24.070807000000002,24.776985,24.776709,34.09169,34.091427,34.09169,34.091427,-0.8183951231527095,-29.77750281198687,-0.66432486863711,-19.137558275862066,-0.7897075205254516,-24.62624045155994,-0.6556572742200328,-18.352082011494254,-0.6848131116584565,-20.595883965517242,-0.6047486535303777,-19.25841513957308,-0.5931529556650247,-20.21597882594418,-0.5931574876847292,-17.892410016420364,-0.4402021346469623,-15.714077676518887,-0.44020645320197044,-15.686554343185543,-0.4402021346469623,-15.714077676518887,-0.44020645320197044,-15.683169277504106
AU,10.9683135,19.931243000000002,24.740839,24.740250500000002,23.421810999999998,30.0549165,25.198084,26.042283,34.09169,34.091427,34.09169,34.091427,-0.8198963300492611,-30.59739914203613,-0.672721789819376,-19.810280065681443,-0.593746486042693,-25.219986937602634,-0.5937561494252873,-18.945838160919543,-0.6154054022988507,-21.211289367816093,-0.5064874137931035,-19.764902553366184,-0.5862383579638752,-20.802217183908056,-0.5723763054187193,-18.46478632183908,-0.4402021346469623,-16.15427981116585,-0.44020645320197044,-16.126760796387515,-0.4402021346469623,-16.15427981116585,-0.44020645320197044,-16.123375730706076
BT,17.045845,32.812985499999996,17.045845,32.812985499999996,23.4492945,27.480647,17.045845,31.679953500000003,34.09169,34.091427,34.09169,34.091427,-0.7201010673234811,-31.31750020935961,-0.46119892446633837,-20.27147899014778,-0.7201010673234811,-25.940088004926114,-0.46119892446633837,-19.40703708538588,-0.6149541133004927,-21.826243481116585,-0.5487578489326764,-20.31366040229886,-0.7201010673234811,-21.522318251231535,-0.47980371921182263,-18.944590041050905,-0.4402021346469623,-16.594481945812813,-0.44020645320197044,-16.566967249589485,-0.4402021346469623,-16.594481945812813,-0.44020645320197044,-16.563582183908046
CP,0.0,20.44611,24.813217,24.812624,12.7914685,26.652044500000002,18.836558500000002,26.486428500000002,24.813198,24.8129205,24.813198,24.8129385,-1.0,-32.31750020935961,-0.664267487684729,-20.93574647783251,-0.592558013136289,-26.532646018062405,-0.5925677504105091,-19.99960483579639,-0.7899594663382594,-22.616202947454845,-0.562363801313629,-20.87602420361249,-0.6906969047619047,-22.21301515599344,-0.565083275862069,-19.509673316912973,-0.5925583251231528,-17.187040270935967,-0.592562881773399,-17.159530131362885,-0.5925583251231528,-17.187040270935967,-0.5925625862068966,-17.156144770114942
CW,17.045845,32.812999,17.045845,32.812999,23.449258,27.4806855,23.172682000000002,31.679952500000002,34.09169,34.091427,34.09169,34.091427,-0.7201010673234811,-33.03760127668309,-0.4611987027914615,-21.39694518062397,-0.7201010673234811,-27.252747085385884,-0.4611987027914615,-20.46080353858785,-0.6149547126436782,-23.23115766009852,-0.5487572167487685,-21.42478142036126,-0.6194961904761905,-22.83251134646963,-0.4798037356321839,-19.98947705254516,-0.4402021346469623,-17.62724240558293,-0.44020645320197044,-17.599736584564855,-0.4402021346469623,-17.62724240558293,-0.44020645320197044,-17.596351223316912
CF,5.4497,26.1614035,6.11263275,26.3467055,18.6872605,22.588867,12.800208,27.20403,25.381016,26.435911,25.381016,26.435934,-0.9105139573070608,-33.94811523399015,-0.5704203037766832,-21.967365484400652,-0.8996283620689655,-28.15237544745485,-0.567377577996716,-21.028181116584566,-0.6931484318555008,-23.924306091954023,-0.6290826436781609,-22.05386406403942,-0.789815960591133,-23.622327307060765,-0.5533,-20.54277705254516,-0.5832345484400657,-18.210476954022994,-0.5659127914614122,-18.165649376026266,-0.5832345484400657,-18.210476954022994,-0.5659124137931034,-18.162263637110016
DA,16.7169405,20.869852,18.0375905,21.241889999999998,18.661646,22.707812,18.3126375,24.4823865,24.614459,24.6141875,24.614459,26.4359185,-0.7255017980295567,-34.673617032019706,-0.6573094909688013,-22.62467497536945,-0.7038162479474549,-28.856191695402305,-0.6512004926108375,-21.679381609195403,-0.6935690311986863,-24.617875123152707,-0.6271295238095238,-22.680993587848945,-0.6992998768472907,-24.321627183908056,-0.597990369458128,-21.140767422003286,-0.5958216912972086,-18.8062986453202,-0.5958261494252874,-18.761475525451555,-0.5958216912972086,-18.8062986453202,-0.5659126683087028,-18.728176305418717
AN,0.0,20.3911485,0.0,20.6266895,17.981042,22.1556245,12.4341285,22.450613,24.413584,24.4133,24.413584,24.413318,-1.0,-35.673617032019706,-0.6651699753694582,-23.28984495073891,-1.0,-29.856191695402305,-0.6613023070607554,-22.340683916256157,-0.7047447947454843,-25.32261991789819,-0.6361966420361248,-23.31719022988507,-0.795827118226601,-25.117454302134657,-0.6313528243021346,-21.77212024630542,-0.59912013136289,-19.405418776683092,-0.5991247947454844,-19.36060032019704,-0.59912013136289,-19.405418776683092,-0.5991244991789819,-19.327300804597698
BI,16.66775775,20.6153615,17.4254585,20.8551195,18.22968125,21.780177000000002,23.190742,23.190475,24.413584,24.413299000000002,24.413584,24.413316000000002,-0.7263093965517242,-36.39992642857143,-0.6614883169129722,-23.951333267651883,-0.7138676765188834,-30.57005937192119,-0.6575514039408867,-22.998235320197043,-0.7006620484400657,-26.023281966338256,-0.6423616256157636,-23.959551855500834,-0.6191996387520525,-25.73665394088671,-0.6192040229885057,-22.391324269293925,-0.59912013136289,-20.004538908045983,-0.5991248111658457,-19.959725131362887,-0.59912013136289,-20.004538908045983,-0.5991245320197044,-19.926425336617402
CI,0.0,26.1392125,0.0,26.1817795,18.55762925,22.0642675,12.739556499999999,25.3902705,24.413584,24.4133,24.413584,24.413316000000002,-1.0,-37.39992642857143,-0.5707846880131363,-24.52211795566502,-1.0,-31.57005937192119,-0.5700857224958948,-23.568321042692936,-0.6952770238095237,-26.71855899014778,-0.6376967569786536,-24.597248612479486,-0.7908118801313629,-26.527465821018072,-0.5830825862068966,-22.97440685550082,-0.59912013136289,-20.603659039408875,-0.5991247947454844,-20.558849926108373,-0.59912013136289,-20.603659039408875,-0.5991245320197044,-20.525549868637107
CQ,0.0,19.90562,24.413605,24.41302,11.897681,22.2738085,12.701653,19.715211,24.413584,24.4133,24.413584,24.413318,-1.0,-38.39992642857143,-0.6731425287356322,-25.195260484400652,-0.5991197865353037,-32.169179158456494,-0.5991293924466338,-24.16745043513957,-0.8046357799671593,-27.52319477011494,-0.6342560180623974,-25.231504630541885,-0.7914342692939245,-27.318900090311995,-0.6762691133004927,-23.650675968801313,-0.59912013136289,-21.202779170771766,-0.5991247947454844,-21.157974720853858,-0.59912013136289,-21.202779170771766,-0.5991244991789819,-21.124674367816088
CY,16.667772499999998,20.6153645,17.4254805,20.8551225,18.22971,21.780196,23.493067500000002,23.4928035,24.413584,24.4133,24.413584,24.413289499999998,-0.7263091543513958,-39.12623558292283,-0.6614882676518884,-25.85674875205254,-0.713867315270936,-32.88304647372743,-0.657551354679803,-24.825001789819375,-0.7006615763546798,-28.22385634646962,-0.6423613136288998,-25.873865944170785,-0.6142353448275862,-27.933135435139583,-0.6142396798029557,-24.26491564860427,-0.59912013136289,-21.801899302134657,-0.5991247947454844,-21.757099515599343,-0.59912013136289,-21.801899302134657,-0.5991249671592775,-21.723799334975364
AV,0.0,19.202261,23.597265,23.596691,6.32121,17.531563,12.6027035,18.817673499999998,23.5972795,23.597005,23.5972795,23.5969945,-1.0,-40.12623558292283,-0.6846919376026273,-26.541440689655165,-0.6125243842364533,-33.495570857963884,-0.6125338095238095,-25.437535599343185,-0.8962034482758621,-29.120059794745483,-0.7121254022988506,-26.585991346469633,-0.7930590558292282,-28.726194490968812,-0.6910070032840723,-24.95592265188834,-0.6125241461412152,-22.414423448275873,-0.6125286535303778,-22.369628169129722,-0.6125241461412152,-22.414423448275873,-0.6125288259441708,-22.336328160919535
BO,0.0,17.609571,0.0,19.004704,12.602694,18.817654,12.602694,18.817654,23.070992,23.070726,23.070992,23.070742,-1.0,-41.12623558292283,-0.7108444827586207,-27.252285172413785,-1.0,-34.495570857963884,-0.687935894909688,-26.125471494252874,-0.7930592118226601,-29.91311900656814,-0.6910073234811165,-27.27699866995075,-0.7930592118226601,-29.51925370279147,-0.6910073234811165,-25.646929975369456,-0.6211659770114942,-23.035589425287366,-0.6211703448275863,-22.99079851395731,-0.6211659770114942,-23.035589425287366,-0.6211700821018064,-22.95749824302134
BV,11.1753835,20.776244,11.7986325,21.0427845,17.8342265,19.131232,17.826318999999998,22.019899,23.5972795,23.597005,23.5972795,23.5969945,-0.8164961658456485,-41.94273174876848,-0.6588465681444993,-27.911131740558286,-0.8062621921182267,-35.30183305008211,-0.6544698768472907,-26.779941371100165,-0.7071555582922825,-30.620274564860424,-0.6858582594417078,-27.96285692939246,-0.7072854022988506,-30.22653910509032,-0.6384253037766832,-26.28535527914614,-0.6125241461412152,-23.64811357142858,-0.6125286535303778,-23.603327167487688,-0.6125241461412152,-23.64811357142858,-0.6125288259441708,-23.570027068965512
BX,11.1753835,20.776242500000002,11.7986325,21.042782000000003,17.834237,19.131236,18.074040500000002,20.8944305,23.597275,23.597,23.597275,23.5970105,-0.8164961658456485,-42.75922791461413,-0.6588465927750411,-28.569978333333328,-0.8062621921182267,-36.108095242200335,-0.6544699178981938,-27.43441128899836,-0.7071553858784894,-31.327429950738914,-0.6858581937602627,-28.648715123152723,-0.7032177257799671,-30.92975683087029,-0.6569059031198687,-26.94226118226601,-0.6125242200328408,-24.260637791461424,-0.6125287356321839,-24.215855903119873,-0.6125242200328408,-24.260637791461424,-0.6125285632183909,-24.182555632183902
CG,0.0,25.8703815,0.0,25.743694499999997,12.374879,19.4926045,0.0,24.960016000000003,23.5972785,23.5970035,23.5972785,23.596993,-1.0,-43.75922791461413,-0.5751989901477833,-29.14517732348111,-1.0,-37.108095242200335,-0.5772792364532021,-28.01169052545156,-0.7968000164203612,-32.12422996715927,-0.6799243924466338,-29.328639515599356,-1.0,-31.92975683087029,-0.5901475205254515,-27.53240870279146,-0.6125241625615764,-24.873161954023,-0.6125286781609196,-24.828384581280794,-0.6125241625615764,-24.873161954023,-0.6125288505747127,-24.795084482758615
BM,5.4163565,16.964728,6.271639,17.1983795,12.278058000000001,16.244898,12.2780855,19.025942,22.878771,22.878503000000002,22.878771,22.878496,-0.9110614696223317,-44.67028938423646,-0.7214330377668309,-29.866610361247943,-0.897017422003284,-38.00511266420362,-0.7175963957307061,-28.729286921182265,-0.7983898522167487,-32.922619819376024,-0.7332529064039409,-30.061892422003297,-0.7983894006568144,-32.728146231527106,-0.6875871592775041,-28.219995862068966,-0.624322315270936,-25.49748426929394,-0.6243267159277505,-25.452711297208545,-0.624322315270936,-25.49748426929394,-0.6243268308702792,-25.419411313628892
CK,11.15249,20.5237075,11.4393835,20.658047500000002,11.4393875,21.155054,17.219393,18.748262500000003,22.87876,22.878492,22.87876,22.878506,-0.8168720853858785,-45.48716146962234,-0.6629933087027915,-30.529603669950735,-0.8121611904761905,-38.81727385467981,-0.6607873973727422,-29.39007431855501,-0.8121611247947454,-33.73478094417077,-0.6526263711001642,-30.714518793103462,-0.7172513464696224,-33.44539757799673,-0.6921467569786535,-28.91214261904762,-0.6243224958949097,-26.121806765188847,-0.6243268965517241,-26.07703819376027,-0.6243224958949097,-26.121806765188847,-0.6243266666666667,-26.04373798029556
CS,0.0,18.839828,12.047408,18.745554,6.271699,19.025897,11.4393885,20.8261185,12.5433275,18.6202555,12.5433275,18.620283,-1.0,-46.48716146962234,-0.6906432183908047,-31.22024688834154,-0.8021772085385878,-39.6194510632184,-0.6921912315270936,-30.082265550082102,-0.8970164367816092,-34.631797380952385,-0.6875878981937603,-31.402106691297224,-0.8121611083743843,-34.25755868637111,-0.6580276108374384,-29.57017022988506,-0.7940340311986863,-26.915840796387535,-0.6942486781609196,-26.77128687192119,-0.7940340311986863,-26.915840796387535,-0.6942482266009853,-26.737986206896547
DB,10.78081125,12.281871500000001,11.760243,12.7297875,12.030107000000001,16.2449095,12.27810625,16.244893,12.543260499999999,18.6202725,12.543260499999999,22.878496,-0.8229751847290641,-47.31013665435141,-0.7983272331691297,-32.01857412151067,-0.8068925615763547,-40.426343624794754,-0.7909722906403941,-30.873237840722496,-0.8024612972085385,-35.43425867816092,-0.7332527175697866,-32.13535940886701,-0.7983890599343185,-35.05594774630543,-0.733252988505747,-30.303423218390808,-0.79403513136289,-27.709875927750424,-0.6942483990147784,-27.46553527093597,-0.79403513136289,-27.709875927750424,-0.6243268308702792,-27.362313037766825
AO,0.0,13.118678500000001,0.0,13.894528,6.2228455,15.8496655,5.976913,15.84966,22.228909,22.228645,22.228909,22.228645,-1.0,-48.31013665435141,-0.7845865599343186,-32.803160681444986,-1.0,-41.426343624794754,-0.7718468308702792,-31.645084671592773,-0.8978186288998359,-36.33207730706076,-0.7397427668308703,-32.87510217569788,-0.9018569293924467,-35.95780467569787,-0.7397428571428571,-31.043166075533666,-0.6349932840722496,-28.344869211822672,-0.6349976190476191,-28.10053288998359,-0.6349932840722496,-28.344869211822672,-0.6349976190476191,-27.997310656814445
BJ,11.1144545,20.311678999999998,11.1144545,20.311678999999998,11.1144545,18.024133,16.8476655,16.8474,22.228909,22.228645,22.228909,22.228645,-0.8174966420361248,-49.127633296387536,-0.666474893267652,-33.46963557471264,-0.8174966420361248,-42.24384026683088,-0.666474893267652,-32.311559564860424,-0.8174966420361248,-37.14957394909688,-0.7040372249589492,-33.579139400656835,-0.7233552463054187,-36.68115992200329,-0.7233596059113301,-31.766525681444996,-0.6349932840722496,-28.97986249589492,-0.6349976190476191,-28.73553050903121,-0.6349932840722496,-28.97986249589492,-0.6349976190476191,-28.632308275862066
CZ,11.1144545,20.3116825,11.1144545,20.3116825,11.1144545,18.0241505,16.847699,18.398651,22.228909,22.228645,22.228909,22.228645,-0.8174966420361248,-49.94512993842366,-0.6664748357963874,-34.136110410509026,-0.8174966420361248,-43.061336908867005,-0.6664748357963874,-32.97803440065681,-0.8174966420361248,-37.96707059113301,-0.7040369376026272,-34.283176338259466,-0.7233546962233169,-37.40451461822661,-0.6978875041050904,-32.464413185550086,-0.6349932840722496,-29.61485577996717,-0.6349976190476191,-29.37052812807883,-0.6349932840722496,-29.61485577996717,-0.6349976190476191,-29.267305894909686
AZ,0.0,18.79915,0.0,18.66782,0.0,13.619213,0.0,17.83267,12.349414,17.229618,12.349414,17.229645,-1.0,-50.94512993842366,-0.6913111658456487,-34.82742157635467,-1.0,-44.061336908867005,-0.6934676518883416,-33.67150205254515,-1.0,-38.96707059113301,-0.7763676026272578,-35.059543940886726,-1.0,-38.40451461822661,-0.7071811165845648,-33.17159430213465,-0.7972181609195403,-30.41207394088671,-0.717083448275862,-30.087611576354693,-0.7972181609195403,-30.41207394088671,-0.7170830049261083,-29.984388899835796
BY,5.3205025,11.944802500000002,5.729191,12.31541775,11.6416285,12.150829,11.859145,12.877817,11.859169999999999,12.87781,11.859169999999999,12.877805,-0.9126354269293924,-51.85776536535305,-0.8038620279146141,-35.631283604269285,-0.9059246141215107,-44.967261522988515,-0.7977763916256158,-34.46927844417077,-0.8088402545155994,-39.77591084564861,-0.8004789983579639,-35.86002293924469,-0.8052685550082103,-39.20978317323482,-0.7885415927750411,-33.96013589490969,-0.805268144499179,-31.21734208538589,-0.7885417077175698,-30.876153284072263,-0.805268144499179,-31.21734208538589,-0.7885417898193761,-30.772930689655173
CR,0.0,11.409042,11.859192,12.945293,6.1747405,15.5035235,6.1746825,17.531152499999997,12.349414,17.229618,12.349414,17.229645,-1.0,-52.85776536535305,-0.8126594088669951,-36.44394301313628,-0.8052677832512315,-45.77252930623975,-0.7874336124794746,-35.256712056650244,-0.8986085303776683,-40.67451937602628,-0.7454265435139573,-36.60544948275865,-0.8986094827586206,-40.10839265599344,-0.7121321428571429,-34.672268037766834,-0.7972181609195403,-32.01456024630543,-0.717083448275862,-31.593236732348124,-0.7972181609195403,-32.01456024630543,-0.7170830049261083,-31.490013694581283
CN,0.0,14.697034,0.0,17.218681,0.0,12.2437355,5.8818415,12.905418749999999,11.763617,12.2334155,11.763617,12.233406500000001,-1.0,-53.85776536535305,-0.7586693924466338,-37.20261240558291,-1.0,-46.77252930623975,-0.7172630377668309,-35.97397509441708,-1.0,-41.67451937602628,-0.7989534400656815,-37.40440292282433,-0.9034180377668308,-41.011810693760275,-0.7880883620689656,-35.4603563998358,-0.8068371592775042,-32.821397405582935,-0.7991228981937603,-32.39235963054188,-0.8068371592775042,-32.821397405582935,-0.7991230459770114,-32.28913674055829
BW,5.2693855,8.94100775,5.636886,9.7182435,5.636874,10.14822575,11.273757499999999,11.273488749999999,11.273781,11.273512,11.273781,11.273523,-0.9134747865353038,-54.77124015188836,-0.8531854228243022,-38.055797828407215,-0.9074402955665025,-47.67996960180625,-0.8404229310344827,-36.81439802545156,-0.9074404926108375,-42.58195986863712,-0.8333624671592775,-38.23776538998361,-0.814880829228243,-41.82669152298852,-0.8148852422003284,-36.27524164203613,-0.8148804433497537,-33.636277848932686,-0.8148848604269294,-33.20724449096881,-0.8148804433497537,-33.636277848932686,-0.8148846798029558,-33.10402142036125
BN,0.0,7.9080285,0.0,8.4958805,0.0,8.930065,0.0,8.930059,10.838512,10.838252,10.838512,10.838266,-1.0,-55.77124015188836,-0.8701473152709359,-38.92594514367815,-1.0,-48.67996960180625,-0.8604945730706076,-37.67489259852217,-1.0,-43.58195986863712,-0.8533651067323481,-39.091130496715955,-1.0,-42.82669152298852,-0.8533652052545156,-37.12860684729064,-0.8220277175697865,-34.458305566502474,-0.822031986863711,-34.029276477832525,-0.8220277175697865,-34.458305566502474,-0.8220317569786535,-33.9260531773399
CL,5.24991275,8.04030885,5.419261,8.13479065,5.419261,10.8382635,10.838525,10.8382635,10.838525,10.8382635,10.838525,10.8382565,-0.9137945361247948,-56.685034688013154,-0.867975224137931,-39.79392036781608,-0.911013776683087,-49.590983378489334,-0.8664237988505747,-38.541316397372746,-0.911013776683087,-44.492973645320205,-0.8220317980295567,-39.91316229474551,-0.8220275041050903,-43.648719027093605,-0.8220317980295567,-37.9506386453202,-0.8220275041050903,-35.28033307060756,-0.8220317980295567,-34.85130827586208,-0.8220275041050903,-35.28033307060756,-0.8220319129720854,-34.74808509031199
AY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-57.685034688013154,-1.0,-40.79392036781608,-1.0,-50.590983378489334,-1.0,-39.541316397372746,-1.0,-45.492973645320205,-1.0,-40.91316229474551,-1.0,-44.648719027093605,-1.0,-38.9506386453202,-1.0,-36.28033307060756,-1.0,-35.85130827586208,-1.0,-36.28033307060756,-1.0,-35.74808509031199
