base_code,SP,SP_D,TCT,TCT_D,ST,ST_D,DG,DG_D,KV,KV_D,KH,KH_D,frac_diff_SP,cumulative_frac_diff_SP,frac_diff_SP_D,cumulative_frac_diff_SP_D,frac_diff_TCT,cumulative_frac_diff_TCT,frac_diff_TCT_D,cumulative_frac_diff_TCT_D,frac_diff_ST,cumulative_frac_diff_ST,frac_diff_ST_D,cumulative_frac_diff_ST_D,frac_diff_DG,cumulative_frac_diff_DG,frac_diff_DG_D,cumulative_frac_diff_DG_D,frac_diff_KV,cumulative_frac_diff_KV,frac_diff_KV_D,cumulative_frac_diff_KV_D,frac_diff_KH,cumulative_frac_diff_KH,frac_diff_KH_D,cumulative_frac_diff_KH_D
BE,4.330415,8.313393000000001,4.7147495,9.039941500000001,4.7147495,8.96061075,9.24666775,9.2464955,9.4294945,9.429318,9.4295015,9.4295015,-0.8885350064350064,-30.825948526383524,-0.7860130501930501,-22.581759858429866,-0.8786422265122265,-26.71261008365508,-0.767311673101673,-21.78266561132561,-0.8786422265122265,-25.842133899613902,-0.7693536486486486,-22.215324054054058,-0.7619905341055341,-23.472952908622915,-0.7619949678249678,-21.283893951093955,-0.7572845688545689,-20.285021087516085,-0.757289111969112,-19.89641772200772,-0.7572843886743886,-21.079409942084947,-0.7572843886743886,-21.07890598455599
BF,4.330415,8.313392,4.7147495,9.0399425,4.7147495,8.9606095,9.246658,9.2464855,9.4294945,9.429318,9.4294885,9.4294885,-0.8885350064350064,-31.71448353281853,-0.7860130759330759,-23.367772934362943,-0.8786422265122265,-27.591252310167306,-0.7673116473616474,-22.549977258687257,-0.8786422265122265,-26.72077612612613,-0.7693536808236808,-22.98467773487774,-0.7619907850707851,-24.2349436936937,-0.7619952252252252,-22.04588917631918,-0.7572845688545689,-21.042305656370655,-0.757289111969112,-20.65370683397683,-0.7572847232947234,-21.83669466537967,-0.7572847232947234,-21.836190707850715
BJ,0.0,12.516024000000002,0.0,12.352745500000001,4.7147495,8.960606,0.0,11.1631875,9.4294945,9.429318,9.4295015,9.4295015,-1.0,-32.714483532818534,-0.67783722007722,-24.045610154440162,-1.0,-28.591252310167306,-0.6820400128700128,-23.232017271557268,-0.8786422265122265,-27.599418352638356,-0.769353770913771,-23.75403150579151,-1.0,-25.2349436936937,-0.7126592664092665,-22.758548442728443,-0.7572845688545689,-21.799590225225224,-0.757289111969112,-21.410995945945942,-0.7572843886743886,-22.59397905405406,-0.7572843886743886,-22.593475096525104
BN,0.0,10.523347,4.7147495,10.618878,0.0,9.8026617,0.0,9.802663500000001,9.4294955,9.429319,4.71475125,8.09179355,-1.0,-33.714483532818534,-0.7291287773487773,-24.77473893178894,-0.8786422265122265,-29.469894536679533,-0.7266698069498069,-23.958687078507076,-1.0,-28.599418352638356,-0.7476792355212355,-24.501710741312746,-1.0,-26.2349436936937,-0.7476791891891892,-23.506227631917632,-0.7572845431145431,-22.556874768339767,-0.7572890862290862,-22.168285032175028,-0.8786421814671815,-23.472621235521242,-0.7917170257400258,-23.38519212226513
BP,0.0,7.966295,9.429499,9.429322,4.7147425,11.1631855,4.714745,8.9606015,9.4294955,9.429319,0.0,5.1246596,-1.0,-34.714483532818534,-0.7949473616473617,-25.569686293436302,-0.757284453024453,-30.227178989703987,-0.7572890090090091,-24.715976087516086,-0.8786424066924067,-29.478060759330763,-0.7126593178893179,-25.214370059202064,-0.8786423423423423,-27.113586036036043,-0.7693538867438868,-24.275581518661518,-0.7572845431145431,-23.31415931145431,-0.7572890862290862,-22.925574118404114,-1.0,-24.472621235521242,-0.86809112998713,-24.25328325225226
BW,4.330413,8.313391,4.714739,9.039931,4.7147495,9.039943000000001,9.246659000000001,9.429323499999999,9.4294815,9.4293055,9.429500749999999,9.429500749999999,-0.8885350579150579,-35.60301859073359,-0.7860131016731017,-26.355699395109404,-0.8786424967824967,-31.105821486486484,-0.7673119433719434,-25.48328803088803,-0.8786422265122265,-30.35670298584299,-0.7673116344916345,-25.981681693693698,-0.7619907593307593,-27.875576795366804,-0.7572889703989705,-25.03287048906049,-0.7572849034749034,-24.071444214929215,-0.7572894337194338,-23.68286355212355,-0.757284407979408,-25.22990564350065,-0.757284407979408,-25.01056766023167
BZ,4.330413,8.31339,4.714739,9.039932,4.7147495,9.039941500000001,9.246658,9.2464855,9.429507749999999,9.429332,9.4294875,9.4294875,-0.8885350579150579,-36.49155364864865,-0.7860131274131275,-27.141712522522532,-0.8786424967824967,-31.98446398326898,-0.7673119176319176,-26.250599948519948,-0.8786422265122265,-31.235345212355217,-0.767311673101673,-26.74899336679537,-0.7619907850707851,-28.63756758043759,-0.7619952252252252,-25.794865714285713,-0.7572842277992279,-24.828728442728444,-0.7572887516087515,-24.4401523037323,-0.7572847490347491,-25.9871903925354,-0.7572847490347491,-25.767852409266418
CC,0.0,7.966295,9.42949,9.429314,0.0,9.8026617,4.531915,8.777779500000001,9.4294955,9.429319,4.71475125,8.09179355,-1.0,-37.49155364864865,-0.7949473616473617,-27.936659884169895,-0.7572846846846847,-32.741748667953665,-0.757289214929215,-27.007889163449164,-1.0,-32.23534521235521,-0.7476792355212355,-27.496672602316607,-0.8833483912483913,-29.52091597168598,-0.7740597297297297,-26.56892544401544,-0.7572845431145431,-25.586012985842988,-0.7572890862290862,-25.197441389961387,-0.8786421814671815,-26.86583257400258,-0.7917170257400258,-26.559569435006445
AT,0.0,7.9262204,0.0,7.779565,0.0,6.551259,0.0,6.551259,8.559242,8.559078,0.0,3.4147525,-1.0,-38.49155364864865,-0.795978882882883,-28.732638767052777,-1.0,-33.741748667953665,-0.7997537966537968,-27.80764296010296,-1.0,-33.23534521235521,-0.8313704247104247,-28.328043027027032,-1.0,-30.52091597168598,-0.8313704247104247,-27.400295868725866,-0.7796848906048907,-26.36569787644788,-0.779689111969112,-25.9771305019305,-1.0,-27.86583257400258,-0.9121041827541828,-27.47167361776063
AY,0.0,7.9262176,0.0,7.77956,0.0,6.5512447,0.0,6.551248,8.559242,8.559078,0.0,3.4147525,-1.0,-39.49155364864865,-0.795978954954955,-29.52861772200773,-1.0,-34.741748667953665,-0.7997539253539253,-28.607396885456886,-1.0,-34.23534521235521,-0.8313707927927928,-29.159413819819825,-1.0,-31.52091597168598,-0.8313707078507079,-28.231666576576576,-0.7796848906048907,-27.14538276705277,-0.779689111969112,-26.756819613899612,-1.0,-28.86583257400258,-0.9121041827541828,-28.383777800514814
BI,0.0,7.9262176,0.0,7.77956,0.0,7.1654095,0.0,6.5512555,8.559242,8.559078,4.279621,5.986997349999999,-1.0,-40.49155364864865,-0.795978954954955,-30.324596676962685,-1.0,-35.741748667953665,-0.7997539253539253,-29.407150810810812,-1.0,-35.23534521235521,-0.8155621750321751,-29.974975994852,-1.0,-32.52091597168598,-0.8313705148005147,-29.06303709137709,-0.7796848906048907,-27.92506765765766,-0.779689111969112,-27.536508725868725,-0.8898424453024454,-29.755675019305027,-0.8458945341055341,-29.229672334620346
BX,0.0,7.926218,0.0,7.7795594999999995,0.0,7.7795625,0.0,7.1654107499999995,8.559242,8.559078,8.559242,8.559242,-1.0,-41.49155364864865,-0.7959789446589447,-31.12057562162163,-1.0,-36.741748667953665,-0.7997539382239383,-30.20690474903475,-1.0,-36.23534521235521,-0.799753861003861,-30.77472985585586,-1.0,-33.52091597168598,-0.8155621428571429,-29.878599234234233,-0.7796848906048907,-28.70475254826255,-0.779689111969112,-28.316197837837837,-0.7796848906048907,-30.535359909909918,-0.7796848906048907,-30.009357225225237
AV,0.0,3.3202497,0.0,3.2058295,0.0,3.7254445499999997,0.0,3.7254445499999997,0.0,3.7254405,0.0,0.0,-1.0,-42.49155364864865,-0.9145366872586873,-32.035112308880315,-1.0,-37.741748667953665,-0.9174818661518661,-31.124386615186616,-1.0,-37.23534521235521,-0.9041069613899614,-31.67883681724582,-1.0,-34.52091597168598,-0.9041069613899614,-30.782706195624193,-1.0,-29.70475254826255,-0.9041070656370657,-29.220304903474904,-1.0,-31.535359909909918,-1.0,-31.009357225225237
